,SiO2,TiO2,Al2O3,Fe2O3,FeO,MgO,CaO,Na2O,T_pyMelt,T_MELTS,F_MELTS,F_pyMelt,P,Augite,Garnet,Liquid,Olivine,Orthopyroxene,X,Spinel,Plagioclase
36,38.6972069121178,2.4841487233636,1.85517237915556,2.17109881052397,18.0071222098731,28.2411113501025,5.6131991933223,2.9309404215412,1609.8464561646986,1586.8999999999928,0.039255567985356156,0.04574614911404515,4079.0,10.2876202411203,14.2992915945992,0.61442286103542,48.9729788169331,20.2956864863119,0.006503893945542718,,
37,38.7199858796333,2.47507102806582,1.91933134676138,2.1637366890868,17.9043709541843,28.2314728787032,5.64965391251479,2.93637731105037,1608.4813950208184,1586.6999999999912,0.04057764669988809,0.04724556875564066,4057.0,10.2144170386056,14.27027899397,0.634562456304797,48.8395733949138,20.3811681162058,0.006726335131490323,,
38,38.7384633916673,2.47178973998302,1.98262952351246,2.15869476006471,17.8077198937306,28.2100327969914,5.67692655330606,2.95374334074445,1607.1116767858173,1586.2999999999906,0.042103122139733565,0.04875431491622813,4036.0,10.1625414715685,14.2405562676304,0.634861301403874,48.7113641288445,20.4406768305527,0.006740219783457629,,
39,38.7565085348081,2.46984566057048,2.05068922075926,2.15377430162161,17.7083924938132,28.1819967497933,5.70305798197063,2.97573505666339,1605.737341971428,1585.7999999999902,0.0436285975795789,0.0502723177903666,4014.0,10.1187641520419,14.2081897665076,0.628448176649583,48.5888609854099,20.495736919391,0.006682775166414111,,
40,38.7762511391816,2.46421859140779,2.11737448366091,2.14916134419564,17.6043662009573,28.16745776655,5.73535094069187,2.98581953335487,1604.3584284991389,1585.4999999999977,0.04505237465676767,0.051799512420564,3993.0,10.0597211119766,14.1809936497144,0.640862101420423,48.4863596177298,20.5320635191588,0.0068249425071397534,,
41,38.6964382733672,2.4987400875487,2.1568582398067,2.22665139434773,17.5853599968765,28.2453415970684,5.86381707667253,2.72679333431218,1602.9749719093936,1587.499999999995,0.04678124682192669,0.05333583829997401,3971.0,9.84009251450476,14.1804149827501,0.623295389015765,48.3149429100435,20.7712542036858,0.00664990279543119,,
42,38.7148897296585,2.49467896003765,2.22642524617548,2.22224263633095,17.4812627620379,28.2250816162398,5.89380146047595,2.74161758904377,1601.5870055494158,1587.0999999999945,0.04820502389911634,0.05488123901536923,3950.0,9.79054864694995,14.1514280606389,0.62673679914772,48.2200854673693,20.801201025894,0.006696621424807359,,
43,38.7350114756421,2.48720174800541,2.29733106961202,2.21653441245857,17.3762853102937,28.2097961262807,5.92856344235232,2.74927641535516,1600.194560742273,1586.799999999993,0.049628800976303955,0.056435661925565046,3929.0,9.72900048714325,14.1235355996604,0.642301465404764,48.1153465258389,20.8398159219527,0.0068732099026727,,
44,38.7503205728614,2.48679584289631,2.37357714678869,2.21368938996804,17.2731400435054,28.1759646258527,5.95425422015544,2.77225815797204,1598.7976669394172,1586.1999999999925,0.05125597477880584,0.05799905787091226,3907.0,9.69718074311539,14.0916995380005,0.632004171746521,48.0203412308272,20.8487743163104,0.006774618627361143,,
45,38.7694816750539,2.47970711729046,2.44772289135266,2.20689814688376,17.1733629845354,28.1524356042022,5.98670817825774,2.78368340242385,1597.3963518586313,1585.799999999991,0.05278145021865132,0.05957138091032346,3886.0,9.63821081888875,14.0604880439917,0.640524376857856,47.8856772109128,20.9150995493489,0.006877006408179687,,
