,La,Ce,Pb,Nd,Sr,Ti,Yb,K,Na,Na_new
0,50.62660740530683,104.14898417585147,1.5914106240792243,58.294865379991315,1269.7557148218023,2.808389117534168,2.1766259796412983,3.5136562146826447,4.667128157425751,0.5306299346748073
1,49.54174318690419,103.16145813510708,1.5763210920474766,58.20672365514134,1262.7181894125272,2.7891564533239186,2.159424337207041,3.4817360346197956,4.653766179812752,0.5420133956344656
2,48.19128247145328,101.79120511814388,1.5553834398358148,57.99620990414167,1251.41333163009,2.765576968125055,2.139700385091532,3.435742365620746,4.6303136868819665,0.5524147636007107
3,46.93459144027382,100.26179274870184,1.532013811100707,57.69975227055833,1238.1858040263662,2.737334189582251,2.117331918316763,3.3857439843484585,4.599825766961049,0.5620290583844937
4,43.82870546067054,96.3644693608467,1.472462180386452,56.76897230919283,1198.701622819848,2.6857718328211426,2.0898525337224956,3.2472957010292225,4.5094851222474395,0.5708318798754353
5,40.71172751730156,92.31622789540508,1.4106045009484645,55.76934453487886,1156.9658177579095,2.6333707103343436,2.062773140920081,3.1028321746160272,4.413879705599207,0.5798161942951133
6,36.30138091454301,86.60055266729368,1.3232682071403108,54.432897370594006,1099.0619058292523,2.5552466624593864,2.018157363747701,2.899903053790761,4.282583521327033,0.5941514150058665
7,31.42945718894121,79.69502615063595,1.2177508240334867,52.570648623950234,1023.8141847693363,2.471353935422775,1.9820241600087602,2.6490963536896865,4.1072305550756125,0.6037493865251813
8,27.918504634294887,74.40720358654828,1.1369521770440314,51.08826307606727,965.6331195861615,2.403916330289328,1.9515387132211783,2.4583893181773724,3.968812153014327,0.613201876165192
9,24.71774128837206,69.32869801125516,1.0593519220735086,49.61047439375165,908.838447061976,2.3380713455677324,1.9226812293592404,2.2754781114569242,3.831166712871629,0.6230141994140266
10,23.065474437363118,66.31483141249596,1.0132996310907703,48.5257433811635,871.859128913845,2.304781782022205,1.9167210937760333,2.164549620920988,3.736401359108116,0.6239285815877674
11,22.01831582484628,64.57472513266426,0.986710570787739,48.074229233449586,853.9470049563215,2.2740595543535704,1.8970546146050085,2.1055392556957506,3.691033395456922,0.6360184351714319
12,19.519222666448137,60.206471768114305,0.9199630660662628,46.701284031513964,803.7837241265087,2.2134447709615532,1.870841282340982,1.9492878835625769,3.563571325509683,0.646140417342079
13,17.1593791805417,55.81911006994552,0.8529235834117315,45.23290098413634,752.1890755408415,2.153173753478811,1.8463610495898262,1.792245327575576,3.430376169345457,0.6546756215406198
14,14.972306401747279,51.51503832477553,0.7871567825517486,43.71879010848076,700.7112450867885,2.0924411684197364,1.8224619754980371,1.6387342847913593,3.2939674445766562,0.6630603289455926
15,13.029647780612729,47.50035778659917,0.7258119186407344,42.27251048268375,652.3415084436258,2.033006717838199,1.7989359951715251,1.496567049413773,3.1628656693575277,0.672566384953319
16,11.284622026022785,43.6797674073065,0.6674327787194543,40.835278878250925,605.7114638002022,1.97389332023759,1.7755275425341377,1.3621250625621084,3.0328778896533084,0.6827415330736344
17,9.737674664610456,40.078308512953264,0.6124019976512384,39.41160400341903,561.1207326968619,1.9161142706244463,1.7527084380526767,1.2361748268076098,2.905367091175904,0.6926542803954102
18,8.338002906787745,36.58477237831378,0.5590202910098881,37.940226998148844,516.9653766105771,1.8589281391816266,1.7315179911137057,1.1145906932246106,2.7753572189653712,0.7013497541867391
19,7.073799718697303,33.20523109759606,0.5073804412196343,36.42565648455684,473.5396838861952,1.8014706439643513,1.71060701629156,0.997874735551826,2.6434110809139204,0.7095743597455579
20,5.992277053737406,30.113314619743733,0.46013553748335084,34.96514466734835,433.3404830129109,1.7455822159155745,1.689992342930233,0.8922551425328449,2.51669711708974,0.7177756689576983
