,Ce,K,La,Na,Nd,Pb,Sr,Ti,Yb,Na_new
130,0.023743613881593274,0.00014190584201061607,5.5759449291896106e-05,0.07251450455646419,1.7135824158955721,0.0003628056450498128,0.37237399776387214,0.29126474395735397,1.0581738382272081,1.002972818089895
131,0.022663116728280794,0.00013362344904446183,5.1820667867431865e-05,0.07087502470102033,1.681980274371285,0.0003462955017903691,0.35451414570836615,0.288412925578169,1.0566076715566732,1.0000508187182275
132,0.02165541069276065,0.0001259899680363184,4.8309055820953485e-05,0.06927263095663479,1.6506837585107412,0.00033089761669753166,0.33770121916485274,0.2857120064766811,1.0554612291770178,0.9954123595904526
133,0.020675740351368807,0.00011866692683233551,4.494995252236676e-05,0.06770226722250536,1.6200184048080288,0.0003159281208188787,0.32148826740492176,0.2829908481818396,1.0542009627210718,0.9907754519402562
134,0.01975221110008673,0.000111860185160852,4.184959929962977e-05,0.06619308203462763,1.590525234787399,0.0003018164684223784,0.3062968161916089,0.2802796768236789,1.0527014301299855,0.9877965075869396
135,0.018873727832793546,0.00010546550125915131,3.8996246252192287e-05,0.06471734140556183,1.561472517450312,0.0002883931247795283,0.2918199770468705,0.27766028730738596,1.051473127766892,0.9832054123721938
136,0.018051891433807355,9.956901996080918e-05,3.638011102987095e-05,0.06331123308043117,1.5338003605411308,0.0002758353529783811,0.278370111473483,0.2750648083886845,1.0500022350204206,0.9805342827017787
137,0.017275620702363187,9.406896437701568e-05,3.3992567319823486e-05,0.06194416523429764,1.5066689062001648,0.0002639738307661612,0.265634997055186,0.27257914087253865,1.0488236800033237,0.9761655335979915
138,0.01647618113087607,8.844612987797628e-05,3.157888154947847e-05,0.06050648530637745,1.4780346758585658,0.00025175828553121373,0.2525061742142971,0.2699540670966632,1.0476087266886516,0.971075546930807
139,0.015718468626244816,8.318523098483927e-05,2.9361608975015697e-05,0.05909828545813985,1.4498247196575123,0.00024018033554533717,0.24004851708375746,0.26737422526690424,1.0464748071265353,0.9661154621012827
140,0.015005173049207982,7.831431750049587e-05,2.7306874825263757e-05,0.05776895769551716,1.4232762920015456,0.00022928108224596271,0.22846763236426476,0.2648419177696162,1.0452081476582828,0.96156475900147
141,0.014280516185877246,7.3416041359686e-05,2.5262054532686384e-05,0.056392434017180415,1.3955712838196637,0.00021820822694888865,0.21672590095677247,0.2621606408412338,1.0436235968416285,0.9562064468518429
142,0.013596099100082769,6.885546168225418e-05,2.3386238090694827e-05,0.05505777900597342,1.368621495941893,0.00020775024091807315,0.2056588969195045,0.25952696783847057,1.0420603689110428,0.9511321068900421
143,0.0129492044834419,6.45983745364828e-05,2.168192896771793e-05,0.053742683835939636,1.3418630636756408,0.00019786560331235526,0.1951335067838608,0.25698959707306956,1.0408863870601865,0.9449160832524359
144,0.012343699042347608,6.067628864035001e-05,2.0127567246283466e-05,0.05248592886678382,1.316238732144559,0.00018861339793060892,0.18533570571110478,0.25451560711585064,1.0397046397524767,0.9390513970295772
145,0.011724397707594932,5.671269505548899e-05,1.855333351204885e-05,0.051202315142609686,1.2901499462765662,0.0001791503894199568,0.1754172645779928,0.25190188258842855,1.0383034793221424,0.9324630046027105
146,0.01110517122582322,5.2798395945947956e-05,1.7025425645119066e-05,0.04987694901574126,1.262830868070693,0.00016968852467302064,0.16549675031895458,0.24912993740913153,1.036384800345876,0.9266823097046283
