,SiO2,TiO2,Al2O3,Fe2O3,FeO,MgO,CaO,Na2O,T_pyMelt,T_MELTS,F_MELTS,F_pyMelt,P,Augite,Garnet,Liquid,Olivine,Orthopyroxene,X,Spinel
13,38.8552405926699,2.29611488293297,1.10857163148751,1.76045814671043,19.4821868675244,27.6425899678587,4.64709597509122,4.20774193572483,1629.9278237936642,1576.9999999999927,0.007220583748600863,0.013434003061044641,4440.0,12.6838676576885,14.5568225853054,0.614616536029858,51.8717531540787,17.8929400668976,0.006296010408009195,
14,38.7772779823788,2.32963450744241,1.12896746803726,1.83414703564524,19.4903551517287,27.7435623147816,4.74545863230038,3.95059690768559,1628.7598151528505,1578.99999999999,0.008440964100477677,0.014601363927736368,4420.0,12.4751619277464,14.5669966251867,0.603017173634103,51.7414196965583,18.1134045768745,0.006184791524452338,
15,38.7937446957284,2.32691104701938,1.16658788548657,1.83274135825794,19.4151800913943,27.7384173965549,4.77161490919775,3.9548026163607,1627.5847706776512,1578.8999999999983,0.009457947727041666,0.015783376976258704,4400.0,12.4014905985794,14.5473411004253,0.622077317929372,51.6413626369292,18.1877283461367,0.006386830779562343,
16,38.7205927712209,2.36282698927734,1.18909625523188,1.90479287706465,19.4058568952968,27.8337549622961,4.86894873983881,3.71413050977362,1626.4030170455499,1580.7999999999947,0.010881724804230584,0.01697936700624862,4380.0,12.19662993157,14.5507910779776,0.594274080239381,51.4666957367394,18.4516091734736,0.00611015916347297,
17,38.7373886967997,2.35908675360792,1.22846706005971,1.90261747056619,19.3303111338822,27.8284147420905,4.89623324398646,3.71748089900723,1625.2148383069518,1580.699999999994,0.01189870843079385,0.01818874727911589,4360.0,12.1218621589418,14.5307493280853,0.614838979990433,51.3655937681043,18.5269557648782,0.006328108069065797,
18,38.7523877463628,2.35924947769211,1.26923379560415,1.90057817754466,19.258064275917,27.8099087203078,4.9169747885896,3.73360301798192,1624.020483330623,1580.3999999999933,0.013119088782670665,0.01941100404395804,4340.0,12.0662585108021,14.5085556695358,0.619154436373869,51.2678302264621,18.5782011568261,0.0063804043319648516,
19,38.6786154173902,2.39378132435193,1.29289709690609,1.97396675452022,19.2471288867656,27.9070370730997,5.02114147345304,3.48543197351323,1622.820171637865,1582.3999999999905,0.014542865859860307,0.020645684412706686,4320.0,11.8485315262436,14.5126715329837,0.600589405825721,51.0844644094379,18.853743125509,0.006198033083856774,
20,38.6952731988363,2.39088403495309,1.33547945205765,1.97089520215301,19.1708858266779,27.8954800053808,5.0464683203373,3.49463395960391,1621.6140980355551,1582.199999999999,0.01555984948642386,0.021892386731789365,4300.0,11.7817561194832,14.490541835189,0.61371178993583,50.990435189083,18.9235550663089,0.006339997829915604,
21,38.7101074853635,2.38996461711716,1.37919891797779,1.96837675300913,19.0982407348408,27.8767034782658,5.06870431821475,3.50870369521106,1620.4024363394904,1581.8999999999974,0.016780229838299663,0.023150752844395033,4280.0,11.7246110643629,14.467852947827,0.619826614017967,50.8912080397288,18.9765013340633,0.006411115163611576,
22,38.7302625249515,2.38956558290118,1.42571362309422,1.96450477900163,19.0040850283127,27.8644340522628,5.09094236583502,3.53049204364091,1619.1853423989244,1581.5999999999967,0.018102308552832604,0.024420461804972635,4260.0,11.6709282180551,14.4415192940369,0.617917715943458,50.775980299902,19.0436544720625,0.006399976343277662,
23,38.7500514937922,2.39100105776258,1.47384580346499,1.96052156707102,18.9092647161011,27.8461841085705,5.11001797949272,3.5591132737449,1617.9629565773926,1581.1999999999962,0.019424387267365107,0.025701224723523663,4240.0,11.6262105194352,14.4135704831735,0.60742876056497,50.6684238571518,19.1043663796745,0.006299821204780856,
24,38.7653164156396,2.38812705595849,1.52128931891205,1.95910856640133,18.829566397375,27.834610640629,5.13698188016488,3.56499972491959,1616.7354058055753,1580.9999999999955,0.02054306925658551,0.02699278049910701,4220.0,11.562487388624,14.3933350712857,0.624840058145333,50.5950156914408,19.1343217905041,0.006487800416834529,
25,38.6891012167531,2.42327123909672,1.54855618525156,2.03450726533799,18.8154673626987,27.9287066462599,5.24649011537198,3.31389996923003,1615.5028052937414,1582.9999999999927,0.02206854469642954,0.02829489226065722,4200.0,11.3486729795446,14.3981213992953,0.606763160686761,50.4354760695669,19.3709663909065,0.006309933035428042,
26,38.7031749328559,2.42281514156733,1.59822312313445,2.03145260550056,18.741539334387,27.9034546177779,5.26757536420514,3.33176488057163,1614.2652599707887,1582.5999999999913,0.023288925048306645,0.029607344375699556,4180.0,11.2981723695056,14.3732310698847,0.606871482727606,50.3417261183713,19.4199989595108,0.006318945051307852,
27,38.7179429557301,2.41960838224124,1.64883802846977,2.02804427207382,18.6672561342042,27.883631596073,5.29285622922997,3.34182240197794,1613.0228657017544,1582.2999999999906,0.024509305400182882,0.03092993991928279,4160.0,11.2366848316597,14.3496825227184,0.617873023358497,50.2384689833314,19.477290638932,0.006441545281051887,
28,38.7379322853052,2.41695513154668,1.70259232889403,2.02339837220261,18.5712413585599,27.870356835379,5.31821688882354,3.35930679928907,1611.7757103243628,1581.99999999999,0.025831384114715823,0.03226249851876501,4140.0,11.1787919836629,14.3224024587533,0.620689549878382,50.119237971474,19.5488780362314,0.0064796904674640585,
29,38.7579504983698,2.41391441988067,1.75773192437702,2.01864365079135,18.4747437530854,27.8568180332241,5.34410798629589,3.37608973397578,1610.5238745366298,1581.6999999999985,0.027153462829247747,0.03360485450789726,4120.0,11.1199421250541,14.2949613009109,0.624522572948656,49.9991535525158,19.6214204485706,0.006528565470924688,
30,38.7755594729918,2.41645232136551,1.81503782999815,2.01612870873026,18.3753118478624,27.8325934063247,5.36280244725722,3.40611396546991,1609.2674326610247,1581.199999999997,0.0285772399064371,0.03495685533730166,4100.0,11.0864635941579,14.2671600597432,0.611015374765823,49.9184950021034,19.6368659692297,0.006396727122757777,
31,38.7902561822837,2.41179332194745,1.87096634527767,2.01236670864346,18.2995331937616,27.8117194829431,5.39016068688657,3.41320407825646,1608.0064533056532,1580.8999999999965,0.029797620258312903,0.03631836019870113,4080.0,11.0212714061948,14.2430119927112,0.625837501433271,49.8120578285204,19.6978212711404,0.006560141524457762,
32,38.7122151618533,2.44582810549869,1.90266013645889,2.08777470435128,18.2850116317667,27.9018423420706,5.50639585900794,3.15827205899267,1606.7409999390188,1582.8999999999937,0.03132309569815881,0.037689238828575625,4060.0,10.805586666458,14.2458247629931,0.606755320043119,49.653289500557,19.9385437499488,0.006370134593628544,
33,38.7271732104137,2.44002225908662,1.96068870210881,2.08319765810641,18.2089244595494,27.8806874177668,5.53514209956466,3.16416419340359,1605.4711313918417,1582.5999999999922,0.032543476050035915,0.03906937046324342,4040.0,10.7392700290092,14.2212339325091,0.623183670649255,49.5457751706134,20.000537197219,0.006550863772198626,
34,38.7450584559094,2.43865724339771,2.02259155147812,2.08000763726739,18.1087082817537,27.8614714529393,5.55997535458646,3.18353002266789,1604.1969022969886,1582.1999999999916,0.0339672531272244,0.04045864292236368,4020.0,10.6931316657724,14.1941781330406,0.622330008177609,49.4542087038942,20.0261514891152,0.006551531826272333,
35,38.7630288975236,2.4368454080651,2.08597930284388,2.07666380749629,18.007964507618,27.8419606124841,5.58538662614115,3.20217083782797,1602.9183634766296,1581.799999999991,0.035391030204413754,0.04185695180193677,4000.0,10.6458773226228,14.1670086718644,0.622674041807987,49.3616446604346,20.0527953032702,0.006564829117638241,
36,38.7802881747422,2.43703296723122,2.15126413458539,2.07357391077416,17.9065886020633,27.8166297017485,5.60750055300073,3.22712195585445,1601.6355622841863,1581.2999999999906,0.03681480728160195,0.04326419976109204,3980.0,10.6077115421583,14.1384230049172,0.61436473001666,49.2764523917743,20.0730483311336,0.006486798965438282,
37,38.8005589075718,2.43051807785534,2.21722608485135,2.06748154339506,17.8070642809689,27.8011334095984,5.63821148352184,3.23780621223731,1600.348542907377,1580.9999999999982,0.03813688599613547,0.04468029588956028,3960.0,10.5419042795519,14.1095181630772,0.625805244463691,49.1502334267671,20.1525388861401,0.006616676300102465,
38,38.8180416154716,2.42977076031982,2.28555921293367,2.06406473684546,17.7046065889214,27.7751808127915,5.66151227429389,3.26126399842261,1599.057346637649,1580.4999999999977,0.039560663073325834,0.04610515514481377,3940.0,10.5014496428026,14.0806781861917,0.619969297734364,49.0629779879479,20.1749248853233,0.006564689726115682,
39,38.836338453932,2.42616697550078,2.35498899023034,2.06013899657304,17.6018305314813,27.7544141096616,5.68933703906646,3.27678490355438,1597.7620121104555,1580.0999999999972,0.04098444015051374,0.04753869784968118,3920.0,10.4496520334719,14.052955934118,0.625068536249172,48.9664973097051,20.2058261864558,0.006628510458633852,
40,38.7569284957301,2.45593464968584,2.39150531512128,2.13481787434088,17.5874530397731,27.8459525454099,5.81786351905928,3.00954456087967,1596.4625755201434,1582.1999999999935,0.04250991559036008,0.04898084924251829,3900.0,10.2226928156655,14.0546967836349,0.614491607723479,48.800561903522,20.457556889454,0.006526729768703981,
41,38.7751556002209,2.45130942910377,2.46321013228365,2.13036570302555,17.484482348218,27.8249821350779,5.84725037817346,3.02324427389666,1595.1590708126596,1581.799999999993,0.04393369266754741,0.05043153907334784,3880.0,10.1699736371211,14.0265009848776,0.620875618598754,48.7031768407796,20.489472918623,0.006604357181137684,
42,38.792476458337,2.44878380313128,2.53687954456915,2.1263819483659,17.380966019294,27.7982809496186,5.87328339683563,3.04294787984837,1593.851529858811,1581.2999999999925,0.04535746974473619,0.051890701240249235,3860.0,10.1264537746753,13.9969534823309,0.618446794138375,48.613121478265,20.5150244705905,0.006588332738237717,
43,38.8099680343114,2.44574598306875,2.61211860112412,2.12219534404357,17.2769019379418,27.7712397252855,5.89997283895916,3.06185753526577,1592.5399826104197,1580.799999999992,0.04678124682192669,0.053358273461120764,3840.0,10.0816623223459,13.9672684801159,0.617374921911035,48.5219654326029,20.5417288430242,0.006586737671087544,
44,38.8285469325562,2.43969362846603,2.68845483271023,2.11723617168749,17.1724610267088,27.7492223058759,5.93138433180581,3.07300077018957,1591.2244572413888,1580.3999999999905,0.048205023899115323,0.05483419697665615,3820.0,10.0252360955723,13.9385560871649,0.627543378851972,48.4215855368185,20.5770789015923,0.006705239650090524,
45,38.8463224650468,2.43567287958991,2.76681573698218,2.11269308787673,17.0673951768207,27.7214748513567,5.95943787771677,3.09018792461015,1589.90498027542,1579.89999999999,0.04962880097630482,0.0563184162809148,3800.0,9.97790464679521,13.9085339342945,0.629079917168522,48.3283553710594,20.6061261306823,0.006731727310524584,
46,38.7667466369548,2.46159217491077,2.80647652626954,2.18645708004473,17.0523512146306,27.8134847672139,6.09966652265574,2.81322507731987,1588.581576701885,1582.0999999999963,0.05115427641614885,0.057810878876309806,3780.0,9.73872384185743,13.909502651775,0.627734737247534,48.1550687555529,20.8689700135672,0.006728132232020724,
47,38.7843631632307,2.45657411759931,2.88708395549853,2.18147020835484,16.9472190865181,27.7855483492702,6.12941665875765,2.82832446077062,1587.2542700811607,1581.599999999995,0.052578053493339216,0.05931153505036466,3760.0,9.69050494007709,13.8789566341985,0.630488268176944,48.0609769851648,20.8990731723826,0.006767800216583774,
48,38.8012082037033,2.4523617570848,2.96916247341054,2.17548679040877,16.8475501679938,27.7499152282149,6.15597303647209,2.84834234271184,1585.9230826405674,1580.9999999999945,0.05410352893318325,0.06082033767181121,3740.0,9.64635514908216,13.8453229451767,0.625004251094817,47.9377392728556,20.9555783817908,0.006719753264109413,
49,38.8204818531878,2.44361285872331,3.05243371553898,2.16917385891093,16.7413913642965,27.7264753874342,6.1913779568466,2.85505300506172,1584.5880353619063,1580.599999999994,0.05552730601037318,0.06233724200398618,3720.0,9.58480244630832,13.8153831422362,0.640871075167375,47.8332297402717,20.9957135960164,0.006900733015692635,
50,38.735169252449,2.47673848304532,3.0943437026351,2.24523910796552,16.7338778872276,27.794471578904,6.32542886934952,2.59473111842388,1583.2491480614672,1582.4999999999905,0.05735787653818804,0.06386220553369479,3700.0,9.39732578554568,13.76839248337,0.604575048487576,47.6766099752097,21.243096707387,0.006522548802325777,
51,38.7517511758967,2.46399824408685,3.17690592069136,2.23611886021667,16.6517246857786,27.762648493594,6.36329291832679,2.59355970140901,1581.9064394632742,1582.099999999999,0.05857825689006355,0.06539518781398805,3680.0,9.32339292470914,13.7383869614056,0.631344716490091,47.5626692637561,21.3142061336391,0.006820187063736533,
52,38.7661691720064,2.46104314417108,3.26419865435062,2.23104691814182,16.5538220276309,27.7202398068816,6.38881175015026,2.61466852666726,1580.559927266245,1581.3999999999987,0.06030712905522316,0.06693615031933448,3660.0,9.31382407715597,13.6610733296311,0.616124545766715,47.4717850857878,21.3371929616583,0.006668014564574846,
53,38.7852761807874,2.45169566912883,3.35276461840894,2.22275853956874,16.4511567417422,27.6888559899889,6.42369390682755,2.62379835354752,1579.2096282058594,1580.8999999999974,0.06183260449506748,0.06848505631207133,3640.0,9.28060827076828,13.5841484615536,0.621898042013123,47.3760481330998,21.3872970925652,0.006741442189844152,
54,38.8031749137082,2.4446062810546,3.44333571376936,2.21535818812471,16.3480860449832,27.6519878939565,6.45507348329006,2.63837748111339,1577.8555581108646,1580.299999999997,0.06335807993491194,0.07004187071898281,3620.0,9.25697621643694,13.5060340112193,0.618506441732955,47.2874815854715,21.4310017451394,0.006715596544331752,
55,38.8228767397592,2.43416025350247,3.53496446624824,2.20654237639422,16.2443980815665,27.6198167009711,6.49161480627982,2.6456265752785,1576.497731955487,1579.7999999999956,0.06488355537475973,0.07160656001700129,3600.0,9.22108644809733,13.4284797114767,0.627290131851626,47.1895085041279,21.4836352044463,0.006822078649827373,
56,38.8374448565282,2.43146163230122,3.6290372420321,2.20124944410467,16.1441618857679,27.5708856796904,6.51592590926164,2.66983335031385,1575.1361639075644,1578.9999999999955,0.06661242753991616,0.07317909212718261,3580.0,9.21686445279184,13.349410006815,0.607969033547297,47.1017677562792,21.5039887505667,0.00662419953745148,
57,38.851304383307,2.42172585493967,3.72078698637638,2.19363090993038,16.0623347853641,27.5258339224761,6.55000419517071,2.67437896243564,1573.7708673729724,1578.399999999995,0.06803620461710594,0.07475943631617284,3560.0,9.18392310640395,13.2740928138382,0.619096552098003,47.0250993206575,21.5377882070023,0.006755745876233121,
58,38.8706028072216,2.41232155436161,3.817452177946,2.18508853009801,15.9572014854126,27.4874422140768,6.5846873341502,2.68520389673325,1572.4018550366727,1577.7999999999938,0.06956168005695142,0.07634756310452913,3540.0,9.15475527143861,13.1948018426265,0.621973695025634,46.9318090300726,21.5866601608366,0.006798269701886921,
59,38.8905889086645,2.40104157962942,3.91496601532441,2.17458728056836,15.8574687225469,27.4465956300864,6.62046980541008,2.69428205777,1571.0291389006832,1577.1999999999935,0.07118885385945331,0.07794344418115418,3520.0,9.11938835073622,13.1130064789299,0.626890913393619,46.8012343177487,21.6694799391915,0.006864019636413221,
60,38.9068886105052,2.3958406978775,4.01516856288885,2.1680041582356,15.7549991426158,27.3962201790288,6.64804234269325,2.71483630615503,1569.6527303192304,1576.3999999999933,0.07291772602461088,0.07954705232338419,3500.0,9.10940088414155,13.0328997027453,0.614179619073737,46.7083940392992,21.6951257547402,0.006737380639246786,
61,38.9207465743666,2.38659623589802,4.11318827724911,2.16039768979219,15.6714472178333,27.3446688217525,6.6810823727389,2.72187281036943,1568.2726400313272,1575.699999999992,0.07434150310179981,0.08115836132219868,3480.0,9.08174797963533,12.9555210663235,0.621035581692283,46.6352103237749,21.726485048574,0.006823067256562107,
62,38.9407023216033,2.37619749874591,4.21572013001371,2.15004666024142,15.5701223229085,27.2976556663757,6.71502828415219,2.73452711595924,1566.8888781909866,1574.9999999999918,0.07596867690430213,0.08277734591208898,3460.0,9.05292391799773,12.8719484617456,0.620401189274824,46.5089755560906,21.8057508748912,0.006828100256161394,
63,38.9610868162894,2.36523000829112,4.31971309694945,2.13942968471677,15.468296125886,27.2502588131626,6.74986813481931,2.74611731988537,1565.5014543952652,1574.2999999999915,0.0775958507068033,0.08440398170522125,3440.0,9.02267634479241,12.7879548477203,0.621387871702816,46.3815539068047,21.8864270289798,0.0068510239438017186,
64,38.9792287254313,2.35758972440767,4.42584625587012,2.13163677551421,15.3637633947473,27.1984166461185,6.78089059185301,2.76262788605789,1564.1103777103103,1573.4999999999905,0.07932472287196074,0.08603824512938933,3420.0,9.00667527784778,12.7065660948751,0.61538929977271,46.2836603927878,21.9177089347167,0.006797628407961,
65,39.0001629192379,2.34675538830744,4.53344231616084,2.12216101598747,15.2551415898777,27.1522806985879,6.81733807924579,2.77271799259501,1562.7156566955684,1572.7999999999902,0.08085019831180737,0.0876801133696488,3400.0,8.97794289340259,12.6240544571278,0.619314742316787,46.1898693789436,21.9688185282092,0.006852342800584058,
66,39.0192570840682,2.33792430266729,4.64247407817652,2.11380455354777,15.1496521637846,27.0996851090018,6.85017822515429,2.78702448359957,1561.3172994262952,1571.9999999999982,0.08257907047696451,0.08932956431310649,3380.0,8.95876734336692,12.5419448818225,0.61672190006314,46.0894677540214,22.0030981207261,0.006836513690978157,
67,39.0410627781583,2.32597769139227,4.75289076156811,2.10383547309677,15.040192202447,27.0527649938199,6.88851777245866,2.79475832705898,1559.9153135144975,1571.299999999998,0.0841045459168113,0.0909865764967056,3360.0,8.92688973961908,12.4585817525542,0.623980344871654,45.9933006121795,22.0572475507755,0.0069284959457212355,
68,39.0602705396346,2.31830711480778,4.86555872825204,2.09568478735135,14.9334030360875,26.9944096746639,6.91867035098296,2.81369576821993,1558.5097061284232,1570.3999999999978,0.08583341808196916,0.0926511290577531,3340.0,8.9149690782998,12.3752874687053,0.614870406715746,45.8977939632543,22.0870790830248,0.0068402537180525785,
69,39.0770616430101,2.30489702707963,4.97430675745312,2.08628692109975,14.847043121216,26.939987817523,6.95901078663692,2.81140592598152,1557.100484010704,1569.6999999999966,0.08725719515915809,0.0943232016868664,3320.0,8.87552573511195,12.2945660810631,0.634431887305424,45.8156602414764,22.1298160550431,0.007068878967191356,
70,38.9906549304445,2.32267611724041,5.02456433944267,2.15485101199788,14.844467881583,27.0163694099974,7.12797129360358,2.51844501569054,1555.6876534952482,1571.7999999999938,0.0890877656869728,0.096002774583291,3300.0,8.67469893480621,12.2421794623084,0.62023435628965,45.6414622442636,22.3914250023321,0.006924576937475163,
71,39.011522686453,2.31094448093789,5.13938874140134,2.14500720064306,14.737724133242,26.9626001798046,7.16606979205507,2.52674278546303,1554.2712205229727,1570.9999999999927,0.09081663785213182,0.09768982841219535,3280.0,8.64952714059945,12.1579015941486,0.624946952449305,45.5359332753657,22.4316910374368,0.0069904580810884335,
72,39.0306071579428,2.30354189062545,5.25712880026414,2.13695427074153,14.6301181802293,26.8987865438604,7.19575297005254,2.54711018628392,1552.8511906564484,1569.9999999999927,0.09254551001728868,0.09938434426393222,3260.0,8.64435277204006,12.0727456625393,0.61045446740223,45.4442031273566,22.4582439706618,0.0068413590429477755,
73,39.0494343468843,2.28752735785504,5.37001000567154,2.12569669382209,14.5427315641,26.8433114715042,7.24069742946852,2.54059113069432,1551.4275690935388,1569.2999999999915,0.09396928709447804,0.10108630361501632,3240.0,8.59949562949256,11.9898821869863,0.637085920142507,45.3576517245474,22.5058845388312,0.007151037379532016,
